    0.000000000     0.999990323
    0.000056974     0.999990217
    0.000113947     0.999990107
    0.000170921     0.999989995
    0.000227894     0.999989881
    0.000284868     0.999989763
    0.000341841     0.999989643
    0.000398815     0.999989520
    0.000455789     0.999989395
    0.000512762     0.999989267
    0.000569736     0.999989136
    0.000626709     0.999989004
    0.000683683     0.999988868
    0.000740656     0.999988731
    0.000797630     0.999988590
    0.000854603     0.999988448
    0.000911577     0.999988303
    0.000968551     0.999988155
    0.001025524     0.999988005
    0.001082498     0.999987853
    0.001139471     0.999987698
    0.001196445     0.999987541
    0.001253418     0.999987382
    0.001310392     0.999987220
    0.001367366     0.999987056
    0.001424339     0.999986890
    0.001481313     0.999986721
    0.001538286     0.999986549
    0.001595260     0.999986376
    0.001652233     0.999986199
    0.001709207     0.999986021
    0.001766180     0.999985840
    0.001823154     0.999985657
    0.001880128     0.999985471
    0.001937101     0.999985283
    0.001994075     0.999985092
    0.002051048     0.999984899
    0.002108022     0.999984704
    0.002164995     0.999984506
    0.002221969     0.999984306
    0.002278943     0.999984103
    0.002335916     0.999983898
    0.002392890     0.999983690
    0.002449863     0.999983480
    0.002506837     0.999983267
    0.002563810     0.999983052
    0.002620784     0.999982834
    0.002677758     0.999982614
    0.002734731     0.999982391
    0.002791705     0.999982166
    0.002848678     0.999981938
    0.002905652     0.999981707
    0.002962625     0.999981474
    0.003019599     0.999981239
    0.003076572     0.999981001
    0.003133546     0.999980760
    0.003190520     0.999980516
    0.003247493     0.999980270
    0.003304467     0.999980021
    0.003361440     0.999979770
    0.003418414     0.999979516
    0.003475387     0.999979259
    0.003532361     0.999979000
    0.003589335     0.999978737
    0.003646308     0.999978473
    0.003703282     0.999978205
    0.003760255     0.999977935
    0.003817229     0.999977662
    0.003874202     0.999977386
    0.003931176     0.999977107
    0.003988149     0.999976825
    0.004045123     0.999976541
    0.004102097     0.999976254
    0.004159070     0.999975964
    0.004216044     0.999975671
    0.004273017     0.999975376
    0.004329991     0.999975077
    0.004386964     0.999974776
    0.004443938     0.999974471
    0.004500912     0.999974164
    0.004557885     0.999973854
    0.004614859     0.999973541
    0.004671832     0.999973224
    0.004728806     0.999972905
    0.004785779     0.999972583
    0.004842753     0.999972258
    0.004899727     0.999971930
    0.004956700     0.999971599
    0.005013674     0.999971264
    0.005070647     0.999970927
    0.005127621     0.999970587
    0.005184594     0.999970243
    0.005241568     0.999969897
    0.005298541     0.999969547
    0.005355515     0.999969194
    0.005412489     0.999968838
    0.005469462     0.999968479
    0.005526436     0.999968116
    0.005583409     0.999967751
    0.005640383     0.999967382
    0.005697356     0.999967010
    0.005754330     0.999966634
    0.005811304     0.999966256
    0.005868277     0.999965874
    0.005925251     0.999965488
    0.005982224     0.999965100
    0.006039198     0.999964708
    0.006096171     0.999964313
    0.006153145     0.999963914
    0.006210119     0.999963512
    0.006267092     0.999963107
    0.006324066     0.999962698
    0.006381039     0.999962286
    0.006438013     0.999961870
    0.006494986     0.999961451
    0.006551960     0.999961028
    0.006608933     0.999960602
    0.006665907     0.999960172
    0.006722881     0.999959739
    0.006779854     0.999959302
    0.006836828     0.999958862
    0.006893801     0.999958418
    0.006950775     0.999957970
    0.007007748     0.999957519
    0.007064722     0.999957065
    0.007121696     0.999956606
    0.007178669     0.999956144
    0.007235643     0.999955678
    0.007292616     0.999955209
    0.007349590     0.999954735
    0.007406563     0.999954258
    0.007463537     0.999953778
    0.007520510     0.999953293
    0.007577484     0.999952805
    0.007634458     0.999952312
    0.007691431     0.999951816
    0.007748405     0.999951317
    0.007805378     0.999950813
    0.007862352     0.999950305
    0.007919325     0.999949794
    0.007976299     0.999949278
    0.008033273     0.999948759
    0.008090246     0.999948236
    0.008147220     0.999947708
    0.008204193     0.999947177
    0.008261167     0.999946642
    0.008318140     0.999946102
    0.008375114     0.999945559
    0.008432088     0.999945011
    0.008489061     0.999944460
    0.008546035     0.999943904
    0.008603008     0.999943344
    0.008659982     0.999942780
    0.008716955     0.999942212
    0.008773929     0.999941640
    0.008830902     0.999941063
    0.008887876     0.999940483
    0.008944850     0.999939898
    0.009001823     0.999939309
    0.009058797     0.999938715
    0.009115770     0.999938117
    0.009172744     0.999937515
    0.009229717     0.999936909
    0.009286691     0.999936298
    0.009343665     0.999935683
    0.009400638     0.999935063
    0.009457612     0.999934439
    0.009514585     0.999933811
    0.009571559     0.999933178
    0.009628532     0.999932541
    0.009685506     0.999931899
    0.009742479     0.999931253
    0.009799453     0.999930602
    0.009856427     0.999929946
    0.009913400     0.999929286
    0.009970374     0.999928622
    0.010027347     0.999927953
    0.010084321     0.999927279
    0.010141294     0.999926601
    0.010198268     0.999925918
    0.010255242     0.999925230
    0.010312215     0.999924537
    0.010369189     0.999923840
    0.010426162     0.999923138
    0.010483136     0.999922432
    0.010540109     0.999921720
    0.010597083     0.999921004
    0.010654057     0.999920283
    0.010711030     0.999919557
    0.010768004     0.999918826
    0.010824977     0.999918090
    0.010881951     0.999917350
    0.010938924     0.999916604
    0.010995898     0.999915854
    0.011052871     0.999915098
    0.011109845     0.999914338
    0.011166819     0.999913572
    0.011223792     0.999912802
    0.011280766     0.999912026
    0.011337739     0.999911246
    0.011394713     0.999910460
    0.011451686     0.999909669
    0.011508660     0.999908873
    0.011565634     0.999908072
    0.011622607     0.999907266
    0.011679581     0.999906455
    0.011736554     0.999905638
    0.011793528     0.999904816
    0.011850501     0.999903989
    0.011907475     0.999903156
    0.011964448     0.999902319
    0.012021422     0.999901476
    0.012078396     0.999900627
    0.012135369     0.999899774
    0.012192343     0.999898915
