0 0
0.0721781 -0.000871112
0.15748 -0.00239612
0.233807 -0.00442029
0.302627 -0.00701551
0.365187 -0.0102562
0.422469 -0.0142176
0.480384 -0.0195072
0.533168 -0.0257972
0.581721 -0.033177
0.626676 -0.0417292
0.668536 -0.0515365
0.707705 -0.0626816
0.744512 -0.0752475
0.779232 -0.0893174
0.812093 -0.104975
0.843289 -0.122305
0.872989 -0.141394
0.901335 -0.162327
0.928454 -0.185194
0.954456 -0.210088
0.979441 -0.237102
1.0035 -0.266337
1.0267 -0.297896
1.04913 -0.331892
1.07086 -0.368445
1.09194 -0.407687
1.11244 -0.449764
1.13242 -0.494842
1.15193 -0.543109
1.17104 -0.594787
1.1898 -0.650142
1.20829 -0.709499
1.22658 -0.77327
1.24476 -0.841994
1.26295 -0.916408
1.2813 -0.997582
1.30006 -1.08719
1.31964 -1.1882
1.34093 -1.30706
1.36665 -1.46338
1.38524 -1.58495
1.40105 -1.6938
1.41512 -1.79468
1.42795 -1.88961
1.44086 -1.98758
1.45275 -2.07969
1.46385 -2.16684
1.47433 -2.24974
1.48429 -2.32887
1.49384 -2.4045
1.50304 -2.47682
1.51194 -2.54593
1.5206 -2.61191
1.52903 -2.67477
1.5373 -2.73449
1.54541 -2.79105
1.55341 -2.84437
1.56131 -2.89437
1.56915 -2.94094
1.57695 -2.98392
1.58475 -3.02316
1.59256 -3.05844
1.60044 -3.08949
1.60842 -3.11601
1.61655 -3.13756
1.62491 -3.1536
1.63359 -3.16337
1.64277 -3.1657
1.65273 -3.1586
1.66417 -3.1378
1.67925 -3.08945
1.68942 -3.04361
1.69863 -2.99308
1.70793 -2.93383
1.71646 -2.87252
1.72449 -2.80914
1.73218 -2.74365
1.73963 -2.6761
1.74692 -2.60658
1.75408 -2.53519
1.76117 -2.46202
1.76821 -2.38717
1.77523 -2.3107
1.78227 -2.23268
1.78934 -2.15319
1.79648 -2.07226
1.8037 -1.98993
1.81104 -1.90621
1.81854 -1.82109
1.82621 -1.73456
1.83412 -1.64654
1.8423 -1.55693
1.85083 -1.46552
1.85978 -1.37203
1.86929 -1.27598
1.87952 -1.17654
1.89077 -1.07224
1.90363 -0.959853
1.91972 -0.829863
1.93673 -0.705101
1.95109 -0.609767
1.96557 -0.522507
1.97894 -0.449434
1.99175 -0.385793
2.0043 -0.32913
2.01673 -0.278079
2.02916 -0.231757
2.04168 -0.189538
2.05434 -0.15095
2.0672 -0.115623
2.08032 -0.0832528
2.09374 -0.0535855
2.10752 -0.0264034
2.12171 -0.00151604
2.13636 0.0212458
2.15153 0.0420346
2.16729 0.0609894
2.1837 0.0782389
2.20084 0.0939029
2.2188 0.108094
2.23768 0.120921
2.2576 0.132485
2.2787 0.142887
2.30112 0.152223
2.32506 0.160592
2.35075 0.168087
2.37845 0.174808
2.40851 0.180853
2.44134 0.186328
2.47748 0.191345
2.51761 0.196028
2.56263 0.200522
2.61373 0.204997
2.67252 0.209672
2.74119 0.214836
2.82255 0.220891
2.91978 0.228385
3.03434 0.23794
3.16148 0.249856
3.28948 0.263685
3.39703 0.277116
3.49452 0.291085
3.5831 0.305608
3.67193 0.322327
3.74523 0.338114
3.81876 0.356167
3.88615 0.37508
3.94781 0.394794
4.00445 0.415349
4.05665 0.436788
4.10493 0.459152
4.14973 0.482487
4.19142 0.506833
4.23031 0.532234
4.26668 0.558732
4.30078 0.586372
4.33282 0.615195
4.36298 0.645247
4.39143 0.676572
4.41831 0.709215
4.44377 0.743222
