0 1
1.50602 0.753008
1.68331 0.0886492
2.06755 0.192118
2.1862 0.0593226
2.3049 0.0593507
2.44457 0.0698354
2.59459 0.0750125
2.74729 0.0763467
2.96319 0.107954
3.30336 0.170084
3.93337 0.315005
5.13096 0.598795
5.20638 0.0377069
5.46259 0.128106
5.74602 0.141716
5.7956 0.0247897
5.8684 0.036399
5.93687 0.0342337
6.00815 0.0356408
6.07997 0.03591
6.17385 0.0469432
6.30642 0.0662829
6.5158 0.10469
6.88181 0.183004
7.49633 0.307261
7.5103 0.006986
7.6448 0.0672493
7.78725 0.0712273
8.01067 0.111708
8.38884 0.189084
9.08978 0.350472
10.2648 0.587492
10.8431 0.289186
11.4378 0.297336
11.5694 0.0657705
11.7635 0.0970593
11.8118 0.0241753
11.8723 0.0302324
11.9386 0.0331619
12.0014 0.0313838
12.0712 0.0349337
12.1483 0.038507
12.2503 0.0510292
12.3982 0.0739463
12.638 0.119916
13.0627 0.21234
13.7453 0.341285
13.8562 0.0554542
13.9692 0.0564796
14.1192 0.0750039
14.341 0.110902
14.7138 0.186411
15.4134 0.34978
16.695 0.640827
17.2668 0.285916
17.4543 0.0937161
17.6355 0.0906013
17.8061 0.0852903
17.8687 0.0313333
17.9351 0.0332125
18.0068 0.0358147
18.0831 0.0381712
18.1837 0.0503051
18.3282 0.0722356
18.5604 0.116119
18.9707 0.205119
19.6425 0.335888
19.7 0.0287592
19.8279 0.0639458
19.9755 0.0738215
20.1992 0.11185
20.5732 0.187021
21.2764 0.351556
22.595 0.659297
22.8627 0.133884
23.2267 0.181983
23.4045 0.0889126
23.5596 0.0775642
23.6211 0.0307176
23.6875 0.0331965
23.7534 0.032985
23.8231 0.0348145
23.9056 0.0412447
24.017 0.055737
24.1833 0.0831457
24.4609 0.138776
24.9528 0.245979
25.2182 0.132667
25.4761 0.128969
25.8207 0.17228
26.3625 0.270918
27.154 0.395727
27.5861 0.216072
28.0106 0.212225
28.8207 0.405059
28.937 0.058155
29.1386 0.100787
29.2996 0.080503
29.3468 0.0235955
29.4083 0.0307861
29.4733 0.0324881
29.5359 0.0313091
29.6047 0.0344107
29.6837 0.0394573
29.7892 0.0527934
29.9444 0.0775919
30.1996 0.127601
30.6523 0.226337
30.995 0.171353
31.3073 0.156156
31.5945 0.143596
31.9317 0.168593
32.4317 0.249999
33.2114 0.389871
34.2416 0.515076
34.6518 0.205108
34.8867 0.117458
35.136 0.12462
35.187 0.0255067
35.2587 0.0358887
35.3311 0.036171
35.4013 0.0351112
35.4754 0.037044
35.5726 0.0485888
35.7112 0.0693328
35.9326 0.110654
36.3218 0.194639
36.9651 0.321642
36.9984 0.016659
37.1266 0.0640678
37.2668 0.0701089
37.4812 0.107183
37.8377 0.178266
38.4998 0.331067
39.6805 0.590351
40.3388 0.329142
