0 0.01
2 0.0131996
2.18231 0.00995957
2.30481 0.00510363
2.44147 -0.00548703
2.59901 -0.0311834
2.75772 -0.0875089
2.92078 -0.213259
3.06431 -0.432797
3.15418 -0.64557
3.24391 -0.911409
3.32703 -1.16857
3.40302 -1.3679
3.47858 -1.50609
3.56278 -1.59263
3.71332 -1.64102
3.85891 -1.63365
4.04663 -1.60349
4.35696 -1.54102
5.02339 -1.3792
5.33564 -1.2851
5.53436 -1.21481
5.65028 -1.16842
5.73836 -1.12963
5.81245 -1.09405
5.87757 -1.06006
6.01631 -0.976307
6.14475 -0.878848
6.2625 -0.761849
6.36454 -0.624289
6.45306 -0.458401
6.53538 -0.237948
6.61944 0.097267
6.67076 0.379792
6.7096 0.637589
6.74877 0.926647
6.78705 1.21452
6.8242 1.46878
6.86177 1.6752
6.89602 1.81094
6.93682 1.91493
7.00203 1.99438
7.06555 2.01878
7.13558 2.02247
7.22995 2.01506
7.37712 1.99693
7.66692 1.95795
8.62074 1.81883
9.55858 1.66027
10.2317 1.52498
10.6981 1.41347
11.0315 1.31907
11.2546 1.24512
11.3924 1.19315
11.4919 1.1516
11.5731 1.1145
11.643 1.07975
11.7627 1.01233
11.8942 0.922138
12.0177 0.813021
12.1263 0.684579
12.22 0.532086
12.3034 0.340497
12.3914 0.0408275
12.4451 -0.216238
12.487 -0.466665
12.5249 -0.72952
12.5627 -1.01344
12.6031 -1.312
12.6388 -1.54174
12.6736 -1.71748
12.7086 -1.84232
12.7538 -1.94016
12.8231 -2.00525
12.8865 -2.0214
12.9617 -2.02155
13.067 -2.0113
13.2403 -1.9891
13.6184 -1.93753
15.2767 -1.675
16.0396 -1.52281
16.5109 -1.40961
16.841 -1.31552
17.0609 -1.24215
17.1961 -1.19091
17.2944 -1.14966
17.3749 -1.11271
17.4443 -1.07804
17.5694 -1.007
17.7001 -0.915962
17.8229 -0.805665
17.9305 -0.675934
18.0233 -0.521635
18.1065 -0.326537
18.1937 -0.0227959
18.2451 0.227157
18.2868 0.478376
18.3246 0.742084
18.3623 1.02563
18.4032 1.32653
18.4385 1.55182
18.4731 1.72388
18.5083 1.84717
18.5543 1.9441
18.6219 2.00555
18.6851 2.02142
18.7604 2.02147
18.8662 2.01113
19.0403 1.9888
19.4216 1.93678
21.1102 1.66838
21.8651 1.51652
22.3283 1.40429
22.653 1.31088
22.8688 1.23829
23.0007 1.18793
23.0975 1.14706
23.1771 1.11031
23.2459 1.07575
23.3746 1.00196
23.5049 0.909949
23.6269 0.798533
23.7336 0.667547
23.8257 0.511462
23.9085 0.312794
23.9951 0.00483417
24.0445 -0.239358
24.086 -0.491332
24.1237 -0.756046
24.1613 -1.03926
24.2028 -1.34312
24.2378 -1.56378
24.2722 -1.73167
24.3077 -1.85311
24.3549 -1.94896
24.4212 -2.00648
24.4844 -2.02157
24.5604 -2.02127
24.6675 -2.01062
24.845 -1.98778
25.2386 -1.93398
27.0513 -1.64111
27.7731 -1.49073
28.2036 -1.38238
28.5075 -1.29168
28.7081 -1.22171
28.8279 -1.17444
28.9184 -1.13509
28.9942 -1.09918
29.0604 -1.06504
29.1972 -0.983729
29.3262 -0.887867
29.4452 -0.772464
29.5485 -0.63683
29.638 -0.473898
29.7203 -0.260446
29.8049 0.0657316
29.8529 0.320211
29.8927 0.575484
29.9334 0.870595
29.9711 1.1557
30.0096 1.42663
30.0438 1.62637
30.0776 1.77482
30.1153 1.88648
30.1729 1.97705
30.2399 2.01496
30.3062 2.02269
30.3918 2.01812
30.5194 2.00333
30.7512 1.97261
31.3768 1.88464
32.4034 1.72218
33.1824 1.57625
33.7223 1.45582
34.1017 1.35541
34.3654 1.27331
34.5536 1.20525
34.6634 1.16045
34.7482 1.12243
34.8203 1.08727
34.884 1.05344
35.0246 0.966899
35.1522 0.867437
35.2684 0.748437
35.3688 0.608411
35.4562 0.438632
35.5388 0.208258
35.6225 -0.140221
35.6674 -0.393372
35.706 -0.651871
35.7449 -0.939846
35.7834 -1.22879
35.8214 -1.48593
35.8583 -1.68521
35.8927 -1.81825
35.9343 -1.92076
36.0011 -1.99745
36.0644 -2.01954
36.1356 -2.02231
36.2325 -2.0142
36.3855 -1.99513
36.6938 -1.95353
37.7727 -1.79397
38.6796 -1.63652
39.3146 -1.50518
39.7548 -1.39695
40.0718 -1.30468
