0 0
2 -0.00960711
2.18231 -0.0279542
2.30481 -0.0531789
2.44147 -0.106167
2.59901 -0.231895
2.75772 -0.503326
2.92078 -1.09181
3.06431 -2.01694
3.15418 -2.71289
3.24391 -3.15023
3.32703 -2.95105
3.40302 -2.25147
3.47858 -1.41294
3.56278 -0.68102
3.71332 -0.0513285
3.85891 0.125483
4.04663 0.18551
4.35696 0.214155
5.02339 0.276657
5.33564 0.329249
5.53436 0.380488
5.65028 0.421331
5.73836 0.460502
5.81245 0.500924
5.87757 0.543913
6.01631 0.670531
6.14475 0.858679
6.2625 1.14788
6.36454 1.57729
6.45306 2.21217
6.53538 3.20704
6.61944 4.85948
6.67076 6.16272
6.7096 7.08486
6.74877 7.59763
6.78705 7.33339
6.8242 6.2646
6.86177 4.69346
6.89602 3.25596
6.93682 1.90129
7.00203 0.660968
7.06555 0.16516
7.13558 -0.0331569
7.22995 -0.109902
7.37712 -0.131077
7.66692 -0.137074
8.62074 -0.155558
9.55858 -0.1845
10.2317 -0.219842
10.6981 -0.26084
11.0315 -0.308296
11.2546 -0.356886
11.3924 -0.398736
11.4919 -0.437672
11.5731 -0.477104
11.643 -0.518433
11.7627 -0.612292
11.8942 -0.769325
12.0177 -1.01266
12.1263 -1.37743
12.22 -1.91569
12.3034 -2.72716
12.3914 -4.17589
12.4451 -5.4352
12.487 -6.51491
12.5249 -7.32214
12.5627 -7.61476
12.6031 -7.03092
12.6388 -5.7914
12.6736 -4.28566
12.7086 -2.87564
12.7538 -1.53603
12.8231 -0.464027
12.8865 -0.0902443
12.9617 0.0640315
13.067 0.119462
13.2403 0.133069
13.6184 0.139474
15.2767 0.181388
16.0396 0.220543
16.5109 0.262523
16.841 0.310373
17.0609 0.359097
17.1961 0.400713
17.2944 0.439629
17.3749 0.479131
17.4443 0.520584
17.5694 0.62054
17.7001 0.781506
17.8229 1.03127
17.9305 1.405
18.0233 1.95641
18.1065 2.79097
18.1937 4.26566
18.2451 5.48649
18.2868 6.55928
18.3246 7.34939
18.3623 7.61061
18.4032 6.97475
18.4385 5.71896
18.4731 4.22065
18.5083 2.81444
18.5543 1.47671
18.6219 0.457541
18.6851 0.088395
18.7604 -0.0647909
18.8662 -0.119685
19.0403 -0.133121
19.4216 -0.139565
21.1102 -0.182802
21.8651 -0.222535
22.3283 -0.264873
22.653 -0.313123
22.8688 -0.361995
23.0007 -0.40335
23.0975 -0.442255
23.1771 -0.481855
23.2459 -0.523481
23.3746 -0.62847
23.5049 -0.793542
23.6269 -1.04957
23.7336 -1.4321
23.8257 -1.99647
23.9085 -2.85429
23.9951 -4.35503
24.0445 -5.54338
24.086 -6.6075
24.1237 -7.3782
24.1613 -7.60405
24.2028 -6.90713
24.2378 -5.63087
24.2722 -4.14039
24.3077 -2.73877
24.3549 -1.40296
24.4212 -0.438914
24.4844 -0.081351
24.5604 0.0676217
24.6675 0.120502
24.845 0.133302
25.2386 0.139902
27.0513 0.188881
27.7731 0.231087
28.2036 0.274951
28.5075 0.324961
28.7081 0.374887
28.8279 0.41564
28.9184 0.454663
28.9942 0.494796
29.0604 0.537316
29.1972 0.658049
29.3262 0.839285
29.4452 1.11872
29.5485 1.53426
29.638 2.14804
29.7203 3.09972
29.8049 4.70465
29.8529 5.90845
29.8927 6.89787
29.9334 7.55319
29.9711 7.46346
30.0096 6.50559
30.0438 5.12874
30.0776 3.67252
30.1153 2.29655
30.1729 0.956103
30.2399 0.258865
30.3062 0.00642545
30.3918 -0.0962447
30.5194 -0.128022
30.7512 -0.13538
31.3768 -0.146181
32.4034 -0.171937
33.1824 -0.204946
33.7223 -0.243664
34.1017 -0.288336
34.3654 -0.336973
34.5536 -0.388384
34.6634 -0.428963
34.7482 -0.468299
34.8203 -0.509131
34.884 -0.552804
35.0246 -0.686693
35.1522 -0.883782
35.2684 -1.18554
35.3688 -1.6328
35.4562 -2.29525
35.5388 -3.35009
35.6225 -5.06813
35.6674 -6.21961
35.706 -7.12523
35.7449 -7.60468
35.7834 -7.29636
35.8214 -6.16042
35.8583 -4.5995
35.8927 -3.1689
35.9343 -1.81814
36.0011 -0.606409
36.0644 -0.144897
36.1356 0.0416267
36.2325 0.112636
36.3855 0.131649
36.6938 0.137585
37.7727 0.159447
38.6796 0.189843
39.3146 0.226185
39.7548 0.268165
40.0718 0.316867
