0 0 10
0 0.1 9.91191
0 0.2 9.82381
0 0.3 9.73569
0 0.4 9.64756
0 0.5 9.5594
0 0.6 9.47121
0 0.7 9.38298
0 0.8 9.2947
0 0.9 9.20637
0 1 9.11797
0 1.1 9.02949
0 1.2 8.94094
0 1.3 8.8523
0 1.4 8.76356
0 1.5 8.67471
0 1.6 8.58574
0 1.7 8.49664
0 1.8 8.4074
0 1.9 8.31802
0 2 8.22847
0 2.1 8.13874
0 2.2 8.04883
0 2.3 7.95871
0 2.4 7.86839
0 2.5 7.77783
0 2.6 7.68704
0 2.7 7.59598
0 2.8 7.50466
0 2.9 7.41305
0 3 7.32114
0 3.1 7.22891
0 3.2 7.13635
0 3.3 7.04344
0 3.4 6.95017
0 3.5 6.85651
0 3.6 6.76246
0 3.7 6.668
0 3.8 6.57312
0 3.9 6.47779
0 4 6.38201
0 4.1 6.28577
0 4.2 6.18905
0 4.3 6.09183
0 4.4 5.99412
0 4.5 5.8959
0 4.6 5.79717
0 4.7 5.69791
0 4.8 5.59812
0 4.9 5.4978
0 5 5.39695
0 5.1 5.29556
0 5.2 5.19363
0 5.3 5.09118
0 5.4 4.98819
0 5.5 4.88469
0 5.6 4.78066
0 5.7 4.67613
0 5.8 4.57109
0 5.9 4.46557
0 6 4.35956
0 6.1 4.25309
0 6.2 4.14616
0 6.3 4.03879
0 6.4 3.93099
0 6.5 3.82278
0 6.6 3.71417
0 6.7 3.60518
0 6.8 3.49583
0 6.9 3.38612
0 7 3.27608
0 7.1 3.16571
0 7.2 3.05504
0 7.3 2.94409
0 7.4 2.83285
0 7.5 2.72136
0 7.6 2.60963
0 7.7 2.49766
0 7.8 2.38548
0 7.9 2.2731
0 8 2.16052
0 8.1 2.04777
0 8.2 1.93485
0 8.3 1.82178
0 8.4 1.70857
0 8.5 1.59522
0 8.6 1.48176
0 8.7 1.36819
0 8.8 1.25451
0 8.9 1.14075
0 9 1.0269
0 9.1 0.91298
0 9.2 0.798996
0 9.3 0.684957
0 9.4 0.570871
0 9.5 0.456744
0 9.6 0.342587
0 9.7 0.228405
0 9.8 0.114207

0.1 0 10
0.1 0.1 9.91191
0.1 0.2 9.82381
0.1 0.3 9.73569
0.1 0.4 9.64756
0.1 0.5 9.5594
0.1 0.6 9.47121
0.1 0.7 9.38298
0.1 0.8 9.2947
0.1 0.9 9.20637
0.1 1 9.11797
0.1 1.1 9.02949
0.1 1.2 8.94094
0.1 1.3 8.8523
0.1 1.4 8.76356
0.1 1.5 8.67471
0.1 1.6 8.58574
0.1 1.7 8.49664
0.1 1.8 8.4074
0.1 1.9 8.31802
0.1 2 8.22847
0.1 2.1 8.13874
0.1 2.2 8.04883
0.1 2.3 7.95871
0.1 2.4 7.86839
0.1 2.5 7.77783
0.1 2.6 7.68704
0.1 2.7 7.59598
0.1 2.8 7.50466
0.1 2.9 7.41305
0.1 3 7.32114
0.1 3.1 7.22891
0.1 3.2 7.13635
0.1 3.3 7.04344
0.1 3.4 6.95017
0.1 3.5 6.85651
0.1 3.6 6.76246
0.1 3.7 6.668
0.1 3.8 6.57312
0.1 3.9 6.47779
0.1 4 6.38201
0.1 4.1 6.28577
0.1 4.2 6.18905
0.1 4.3 6.09183
0.1 4.4 5.99412
0.1 4.5 5.8959
0.1 4.6 5.79717
0.1 4.7 5.69791
0.1 4.8 5.59812
0.1 4.9 5.4978
0.1 5 5.39695
0.1 5.1 5.29556
0.1 5.2 5.19363
0.1 5.3 5.09118
0.1 5.4 4.98819
0.1 5.5 4.88469
0.1 5.6 4.78066
0.1 5.7 4.67613
0.1 5.8 4.57109
0.1 5.9 4.46557
0.1 6 4.35956
0.1 6.1 4.25309
0.1 6.2 4.14616
0.1 6.3 4.03879
0.1 6.4 3.93099
0.1 6.5 3.82278
0.1 6.6 3.71417
0.1 6.7 3.60518
0.1 6.8 3.49583
0.1 6.9 3.38612
0.1 7 3.27608
0.1 7.1 3.16571
0.1 7.2 3.05504
0.1 7.3 2.94409
0.1 7.4 2.83285
0.1 7.5 2.72136
0.1 7.6 2.60963
0.1 7.7 2.49766
0.1 7.8 2.38548
0.1 7.9 2.2731
0.1 8 2.16052
0.1 8.1 2.04777
0.1 8.2 1.93485
0.1 8.3 1.82178
0.1 8.4 1.70857
0.1 8.5 1.59522
0.1 8.6 1.48176
0.1 8.7 1.36819
0.1 8.8 1.25451
0.1 8.9 1.14075
0.1 9 1.0269
0.1 9.1 0.91298
0.1 9.2 0.798996
0.1 9.3 0.684957
0.1 9.4 0.570871
0.1 9.5 0.456744
0.1 9.6 0.342587
0.1 9.7 0.228405
0.1 9.8 0.114207

0.2 0 10
0.2 0.1 9.91191
0.2 0.2 9.82382
0.2 0.3 9.73572
0.2 0.4 9.6476
0.2 0.5 9.55945
0.2 0.6 9.47127
0.2 0.7 9.38304
