0 0 10
0 0.1 9.91179
0 0.2 9.82357
0 0.3 9.73533
0 0.4 9.64708
0 0.5 9.5588
0 0.6 9.47049
0 0.7 9.38214
0 0.8 9.29373
0 0.9 9.20527
0 1 9.11675
0 1.1 9.02816
0 1.2 8.93948
0 1.3 8.85072
0 1.4 8.76186
0 1.5 8.67289
0 1.6 8.5838
0 1.7 8.49459
0 1.8 8.40524
0 1.9 8.31573
0 2 8.22607
0 2.1 8.13623
0 2.2 8.04621
0 2.3 7.95599
0 2.4 7.86556
0 2.5 7.7749
0 2.6 7.68401
0 2.7 7.59285
0 2.8 7.50144
0 2.9 7.40973
0 3 7.31773
0 3.1 7.22542
0 3.2 7.13277
0 3.3 7.03978
0 3.4 6.94643
0 3.5 6.8527
0 3.6 6.75858
0 3.7 6.66405
0 3.8 6.5691
0 3.9 6.47371
0 4 6.37788
0 4.1 6.28158
0 4.2 6.18481
0 4.3 6.08756
0 4.4 5.9898
0 4.5 5.89155
0 4.6 5.79278
0 4.7 5.69349
0 4.8 5.59368
0 4.9 5.49335
0 5 5.39248
0 5.1 5.29108
0 5.2 5.18915
0 5.3 5.0867
0 5.4 4.98372
0 5.5 4.88022
0 5.6 4.77621
0 5.7 4.6717
0 5.8 4.56668
0 5.9 4.46119
0 6 4.35521
0 6.1 4.24878
0 6.2 4.14189
0 6.3 4.03457
0 6.4 3.92682
0 6.5 3.81867
0 6.6 3.71012
0 6.7 3.6012
0 6.8 3.49191
0 6.9 3.38228
0 7 3.27231
0 7.1 3.16203
0 7.2 3.05145
0 7.3 2.94058
0 7.4 2.82945
0 7.5 2.71806
0 7.6 2.60643
0 7.7 2.49457
0 7.8 2.3825
0 7.9 2.27023
0 8 2.15777
0 8.1 2.04514
0 8.2 1.93235
0 8.3 1.8194
0 8.4 1.70632
0 8.5 1.59311
0 8.6 1.47978
0 8.7 1.36635
0 8.8 1.25282
0 8.9 1.1392
0 9 1.0255
0 9.1 0.911727
0 9.2 0.797895
0 9.3 0.684009
0 9.4 0.570077
0 9.5 0.456107
0 9.6 0.342107
0 9.7 0.228084
0 9.8 0.114046

0.1 0 10
0.1 0.1 9.91179
0.1 0.2 9.82357
0.1 0.3 9.73533
0.1 0.4 9.64708
0.1 0.5 9.5588
0.1 0.6 9.47049
0.1 0.7 9.38214
0.1 0.8 9.29373
0.1 0.9 9.20527
0.1 1 9.11675
0.1 1.1 9.02816
0.1 1.2 8.93948
0.1 1.3 8.85072
0.1 1.4 8.76186
0.1 1.5 8.67289
0.1 1.6 8.5838
0.1 1.7 8.49459
0.1 1.8 8.40524
0.1 1.9 8.31573
0.1 2 8.22607
0.1 2.1 8.13623
0.1 2.2 8.04621
0.1 2.3 7.95599
0.1 2.4 7.86556
0.1 2.5 7.7749
0.1 2.6 7.68401
0.1 2.7 7.59285
0.1 2.8 7.50144
0.1 2.9 7.40973
0.1 3 7.31773
0.1 3.1 7.22542
0.1 3.2 7.13277
0.1 3.3 7.03978
0.1 3.4 6.94643
0.1 3.5 6.8527
0.1 3.6 6.75858
0.1 3.7 6.66405
0.1 3.8 6.5691
0.1 3.9 6.47371
0.1 4 6.37788
0.1 4.1 6.28158
0.1 4.2 6.18481
0.1 4.3 6.08756
0.1 4.4 5.9898
0.1 4.5 5.89155
0.1 4.6 5.79278
0.1 4.7 5.69349
0.1 4.8 5.59368
0.1 4.9 5.49335
0.1 5 5.39248
0.1 5.1 5.29108
0.1 5.2 5.18915
0.1 5.3 5.0867
0.1 5.4 4.98372
0.1 5.5 4.88022
0.1 5.6 4.77621
0.1 5.7 4.6717
0.1 5.8 4.56668
0.1 5.9 4.46119
0.1 6 4.35521
0.1 6.1 4.24878
0.1 6.2 4.14189
0.1 6.3 4.03457
0.1 6.4 3.92682
0.1 6.5 3.81867
0.1 6.6 3.71012
0.1 6.7 3.6012
0.1 6.8 3.49191
0.1 6.9 3.38228
0.1 7 3.27231
0.1 7.1 3.16203
0.1 7.2 3.05145
0.1 7.3 2.94058
0.1 7.4 2.82945
0.1 7.5 2.71806
0.1 7.6 2.60643
0.1 7.7 2.49457
0.1 7.8 2.3825
0.1 7.9 2.27023
0.1 8 2.15777
0.1 8.1 2.04514
0.1 8.2 1.93235
0.1 8.3 1.8194
0.1 8.4 1.70632
0.1 8.5 1.59311
0.1 8.6 1.47978
0.1 8.7 1.36635
0.1 8.8 1.25282
0.1 8.9 1.1392
0.1 9 1.0255
0.1 9.1 0.911727
0.1 9.2 0.797895
0.1 9.3 0.684009
0.1 9.4 0.570077
0.1 9.5 0.456107
0.1 9.6 0.342107
0.1 9.7 0.228084
0.1 9.8 0.114046

0.2 0 10
0.2 0.1 9.91179
0.2 0.2 9.82358
0.2 0.3 9.73536
0.2 0.4 9.64711
0.2 0.5 9.55884
0.2 0.6 9.47054
0.2 0.7 9.38219
0.2 0.8 9.2938
0.2 0.9 9.20535
0.2 1 9.11684
0.2 1.1 9.02825
0.2 1.2 8.93959
0.2 1.3 8.85083
0.2 1.4 8.76198
0.2 1.5 8.67302
0.2 1.6 8.58395
0.2 1.7 8.49475
0.2 1.8 8.4054
0.2 1.9 8.31591
0.2 2 8.22626
0.2 2.1 8.13644
0.2 2.2 8.04643
0.2 2.3 7.95622
0.2 2.4 7.86581
0.2 2.5 7.77516
0.2 2.6 7.68428
0.2 2.7 7.59315
0.2 2.8 7.50174
0.2 2.9 7.41006
0.2 3 7.31807
0.2 3.1 7.22577
0.2 3.2 7.13314
0.2 3.3 7.04017
0.2 3.4 6.94683
0.2 3.5 6.85312
0.2 3.6 6.75901
0.2 3.7 6.6645
0.2 3.8 6.56956
0.2 3.9 6.47419
0.2 4 6.37837
0.2 4.1 6.28209
0.2 4.2 6.18533
0.2 4.3 6.08808
0.2 4.4 5.99034
0.2 4.5 5.89209
0.2 4.6 5.79333
0.2 4.7 5.69405
0.2 4.8 5.59424
0.2 4.9 5.49391
0.2 5 5.39304
0.2 5.1 5.29164
0.2 5.2 5.18971
0.2 5.3 5.08725
0.2 5.4 4.98427
0.2 5.5 4.88077
0.2 5.6 4.77675
0.2 5.7 4.67222
0.2 5.8 4.5672
0.2 5.9 4.46169
0.2 6 4.35571
0.2 6.1 4.24926
0.2 6.2 4.14236
0.2 6.3 4.03502
0.2 6.4 3.92726
0.2 6.5 3.81909
0.2 6.6 3.71053
0.2 6.7 3.60159
0.2 6.8 3.49228
0.2 6.9 3.38263
0.2 7 3.27265
0.2 7.1 3.16235
0.2 7.2 3.05176
0.2 7.3 2.94088
0.2 7.4 2.82972
0.2 7.5 2.71832
0.2 7.6 2.60667
0.2 7.7 2.4948
0.2 7.8 2.38271
0.2 7.9 2.27043
0.2 8 2.15796
0.2 8.1 2.04532
0.2 8.2 1.93251
0.2 8.3 1.81956
0.2 8.4 1.70646
0.2 8.5 1.59324
0.2 8.6 1.4799
0.2 8.7 1.36646
0.2 8.8 1.25292
0.2 8.9 1.13929
0.2 9 1.02558
0.2 9.1 0.911796
0.2 9.2 0.797955
0.2 9.3 0.68406
0.2 9.4 0.570119
0.2 9.5 0.456141
0.2 9.6 0.342132
0.2 9.7 0.228101
0.2 9.8 0.114054

0.3 0 10
0.3 0.1 9.91181
0.3 0.2 9.82361
0.3 0.3 9.7354
0.3 0.4 9.64717
0.3 0.5 9.55892
0.3 0.6 9.47063
0.3 0.7 9.3823
0.3 0.8 9.29392
0.3 0.9 9.20549
0.3 1 9.11699
0.3 1.1 9.02843
0.3 1.2 8.93978
0.3 1.3 8.85105
0.3 1.4 8.76222
0.3 1.5 8.67328
0.3 1.6 8.58423
0.3 1.7 8.49505
0.3 1.8 8.40573
0.3 1.9 8.31626
0.3 2 8.22664
0.3 2.1 8.13684
0.3 2.2 8.04686
0.3 2.3 7.95668
0.3 2.4 7.86629
0.3 2.5 7.77568
0.3 2.6 7.68482
0.3 2.7 7.59372
0.3 2.8 7.50235
0.3 2.9 7.41069
0.3 3 7.31874
0.3 3.1 7.22647
0.3 3.2 7.13387
0.3 3.3 7.04093
0.3 3.4 6.94763
0.3 3.5 6.85394
0.3 3.6 6.75987
0.3 3.7 6.66539
0.3 3.8 6.57048
0.3 3.9 6.47514
0.3 4 6.37934
0.3 4.1 6.28308
0.3 4.2 6.18634
0.3 4.3 6.08912
0.3 4.4 5.9914
0.3 4.5 5.89316
0.3 4.6 5.79441
0.3 4.7 5.69514
0.3 4.8 5.59535
0.3 4.9 5.49501
0.3 5 5.39415
0.3 5.1 5.29275
0.3 5.2 5.19081
0.3 5.3 5.08835
0.3 5.4 4.98535
0.3 5.5 4.88184
0.3 5.6 4.7778
0.3 5.7 4.67326
0.3 5.8 4.56822
0.3 5.9 4.46268
0.3 6 4.35668
0.3 6.1 4.2502
0.3 6.2 4.14327
0.3 6.3 4.03591
0.3 6.4 3.92812
0.3 6.5 3.81992
0.3 6.6 3.71132
0.3 6.7 3.60235
0.3 6.8 3.49301
0.3 6.9 3.38333
0.3 7 3.27332
0.3 7.1 3.16299
0.3 7.2 3.05236
