         1          1     0.001958393
         1          2     0.002682498
         1          3     0.003392568
         1          4     0.004085020
         1          5     0.004756469
         1          6     0.005403755
         1          7     0.006023973
         1          8     0.006614491
         1          9     0.007172963
         1         10     0.007697335
         1         11     0.008185846
         1         12     0.008637020
         1         13     0.009049654
         1         14     0.009422805
         1         15     0.009755767
         1         16     0.010048050
         1         17     0.010299352
         1         18     0.010509542
         1         19     0.010678625
         1         20     0.010806729
         1         21     0.010894076
         1         22     0.010940970
         1         23     0.010947778
         1         24     0.010914925
         1         25     0.010842879
         1         26     0.010732156
         1         27     0.010583318
         1         28     0.010396975
         1         29     0.010173798
         1         30     0.009914524
         1         31     0.009619968
         1         32     0.009291038
         1         33     0.008928743
         1         34     0.008534209
         1         35     0.008108686
         1         36     0.007653556
         1         37     0.007170341
         1         38     0.006660702
         1         39     0.006126440

         2          1     0.003896443
         2          2     0.005337130
         2          3     0.006749894
         2          4     0.008127606
         2          5     0.009463529
         2          6     0.010751377
         2          7     0.011985370
         2          8     0.013160272
         2          9     0.014271414
         2         10     0.015314711
         2         11     0.016286658
         2         12     0.017184317
         2         13     0.018005299
         2         14     0.018747725
         2         15     0.019410190
         2         16     0.019991718
         2         17     0.020491713
         2         18     0.020909908
         2         19     0.021246318
         2         20     0.021501194
         2         21     0.021674981
         2         22     0.021768281
         2         23     0.021781828
         2         24     0.021716462
         2         25     0.021573118
         2         26     0.021352823
         2         27     0.021056693
         2         28     0.020685944
         2         29     0.020241908
         2         30     0.019726053
         2         31     0.019140001
         2         32     0.018485557
         2         33     0.017764732
         2         34     0.016979763
         2         35     0.016133137
         2         36     0.015227605
         2         37     0.014266194
         2         38     0.013252210
         2         39     0.012189236

         3          1     0.005794304
         3          2     0.007936715
         3          3     0.010037601
         3          4     0.012086362
         3          5     0.014072979
         3          6     0.015988106
         3          7     0.017823146
         3          8     0.019570313
         3          9     0.021222665
         3         10     0.022774126
         3         11     0.024219483
         3         12     0.025554369
         3         13     0.026775230
         3         14     0.027879271
         3         15     0.028864406
         3         16     0.029729181
         3         17     0.030472710
         3         18     0.031094597
         3         19     0.031594863
         3         20     0.031973882
         3         21     0.032232315
         3         22     0.032371060
         3         23     0.032391204
         3         24     0.032294000
         3         25     0.032080838
         3         26     0.031753242
         3         27     0.031312874
         3         28     0.030761543
         3         29     0.030101229
         3         30     0.029334114
         3         31     0.028462611
         3         32     0.027489405
         3         33     0.026417484
         3         34     0.025250176
         3         35     0.023991180
         3         36     0.022644587
         3         37     0.021214898
         3         38     0.019707028
         3         39     0.018126306

         4          1     0.007633107
         4          2     0.010455404
         4          3     0.013222998
         4          4     0.015921927
         4          5     0.018538989
         4          6     0.021061874
         4          7     0.023479257
         4          8     0.025780880
         4          9     0.027957598
         4         10     0.030001408
         4         11     0.031905442
